restaurant_name,location,cuisine,michelin_stars,google_rating,total_google_reviews,reviewer,rating,review_text,date,language
Mook Manee,"Phuket, Thailand",Seafood,0,4.2,1674,Kae,5,"The service was great. They have servers station at each table to refill drink, serve food, and all.

The food was okay. We got all kinds of seafood - shrimp, crab, fish, and shells. We also got fried rice with crab meat.

Crab with curry tasted okay, but crabs didn’t have much meat. The shrimp with tamarind sauce was good.

The parking was far away, but they provided transportation.",4 months ago,en
Mook Manee,"Phuket, Thailand",Seafood,0,4.2,1674,Natpatsuda Rasrijirapong,5,"When I come to Phuket, I have to come to this restaurant because the seafood is fresh and delicious. The atmosphere is seaside. I give it 5 stars.",2 weeks ago,en
Mook Manee,"Phuket, Thailand",Seafood,0,4.2,1674,Ruslan Panahov,5,"Very good place, but buy your seafood and ask them to cook, cuz their prices are very high maybe 2-3 times more price.
And make sure to give them each food by 1 kilo so they cook for 100baht
Even 0.5kg they cook for 90 so know this.

We love tiger with cheese, shrimp with panang and baby octopus garlic fried top top

Bonus: they have tasty coconut icecream from nestle (in box) incant find them anywhere only here",3 weeks ago,en
Mook Manee,"Phuket, Thailand",Seafood,0,4.2,1674,Norasan V,5,"The only Michelin restaurant in Rawai Beach — and fully deserving of the title. Owners nai hua Pitoon and khun Mon his sister personally oversee every detail, delivering top-quality food and hospitality. This is my only choice whenever I visit Rawai, and it always leaves an impression on my family and friends as well

Another thanks to Mr. Man, one of the restaurant’s key staff, who manages a small seafood shop outside and always provides live/ freshest and recommendations.",2 months ago,en
Krua Khun Nid,"Udon Thani, Thailand",Isan,0,4.2,1043,Pya Wabgthapan,1,"Kinda sad to write this honest review as l think getting Micillin Star recommended restaurant should be a Wow fact !!!
Was excited to try but unfortunately most of the food were lack of taste.. so bland. Eating small local restaurant probably much better than here. Very disappointed",6 months ago,en
Krua Khun Nid,"Udon Thani, Thailand",Isan,0,4.2,1043,Debbie Ann,5,"At first I thought we had the wrong place due to lighting/tables etc, but it was the right place and the food and service were excellent. We had ant eggs, and the small fried banana root fish. Also larb ped and som tum.Used google translate on the menu.",5 months ago,en
Krua Khun Nid,"Udon Thani, Thailand",Isan,0,4.2,1043,Floyd Cooper,5,An elevated Isarn food experience. All classics in one place including the more obscure and hard to get by ones. Everything was cooked to perfection.,4 months ago,en
Krua Khun Nid,"Udon Thani, Thailand",Isan,0,4.2,1043,Prang Chudasring,5,"Reliable Isaan Cuisine in Udon Thani
""Krua Khun Nid"" offers Isaan food in a comfortable setting. It's a dependable choice for local dishes. A good spot if you're looking for quality Thai Northeastern food.",4 months ago,en
Krua Khun Nid,"Udon Thani, Thailand",Isan,0,4.2,1043,Trong Ratanachumnong,5,Grilled pork neck is the best. Great variety of Isann food. Plenty of seating and parking.,4 months ago,en
Jhol,"Bangkok, Thailand",Indian,0,4.7,719,ponthakorn wongsangaroonsri,5,"This is my first experience in coastal indian cuisine and this is an exceptional first impression for me. All of the food we ordered are very impressive. We order fish and roast mutton for small starting dish, ans both are well cooked with strong spice and well balanced flavor. The main we ordered are dosa with ghee roasted chicken and alleppey mango curry. The ghee roasted chicken are very fragant with a lot of spice that was smooten with smokey butteryness of ghee. The mango curry is very unique with prominent lead of sweet and sour taste while still have enough spice and savoryness to make it work well with the accompanying rice and tapioca.
The staff are very helpful and attentive as well. The place might be a little pricey, but, personally, it is well worth the price. Overall, it was a very enjoyable experience.",a month ago,en
Jhol,"Bangkok, Thailand",Indian,0,4.7,719,Puck GoGo,5,"The food was not only delicious but also beautifully presented, every plate made us excited to try it! If I had more room, I would have definitely ordered even more dishes.

Beyond the amazing food, the service truly stood out.

The staff were attentive and thoughtful, we never had to ask for anything, yet everything was prepared in advance. For example, when my girlfriend found a dish too spicy, the staff immediately served yogurt to balance it out.
Even at checkout, when we forgot to pay for the extra of drinking water, they gently and politely reminded us.

Overall, it was a wonderful dining experience where both the food and the service exceeded our expectations!!",a month ago,en
Jhol,"Bangkok, Thailand",Indian,0,4.7,719,William Lee,5,"Thoroughly enjoyed the food and service here. Great date place. They serve coastal Indian cuisine so if you’re like me who are more familiar with British Indian Curries (butter chicken/tikka masala/etc) you are off to an adventure and forced to venture out.

What a delight. My group of 8 ordered family style.

We had:
Mini Apam
Cashew Gobi 65 (like chicken 65 but with cauliflower yum)
Tanga Chili Crab

Badanekai Ennegayi - eggplant
Ghugni Kochuri - white pea curry
Pineapple Mensakai - roasted pumpkin curry
Chili Pepper Crab
Karaikudi Butter Garlic Tiger Prawns
Kundapura Ghee Roast Chicken
Kurobuta Pork Chop Vindaloo

Malabar Parota bread
Cashew Ghee rice

All was worth ordering again except white pea curry cuz the other dishes shine more for me. So good. Excellent job.",a week ago,en
Jhol,"Bangkok, Thailand",Indian,0,4.7,719,Kunal Datt,5,"One of my absolute favorite restaurants in Bangkok—and easily one of the best places for Indian food. That said, I wouldn’t classify it as your typical Indian spot. Jhol specializes in coastal Indian cuisine, offering a refreshing and distinct contrast to the more commonly found North Indian dishes.

I’ve tried most of the items on the menu, including the tasting menu a few times, and honestly, everything is outstanding. That said, there are a few dishes I keep coming back for:

Masala Maska Bun – never thought I’d enjoy this so much, but now it’s a must-order.
Kerala Mutton Roast
Fried Chicken Wings
Ghee Roast Chicken – hands down my favorite. I usually skip the tasting menu just so I can order this.
Lamb Shank – amazing, but definitely best shared with a group.

Other highlights include the pork ribs, biryani, and pork chop, all of which are well worth trying.
I usually skip dessert since I’m not big on Indian sweets, but the savory side more than makes up for it.

The staff and manager are incredibly welcoming, attentive, and always happy to offer recommendations.

In short: a must-visit if you enjoy Indian food—or even if you think you don’t. It’s a place I take every guest visiting me in Bangkok.",3 months ago,en
Jhol,"Bangkok, Thailand",Indian,0,4.7,719,Sangavi Salem Jeganmohan,5,"Just had an absolutely fantastic dinner at Jhol in Bangkok and I'm still thinking about it. This isn't your average Indian restaurant—it's a whole new level of modern, coastal Indian cuisine. Every single dish was a perfect balance of traditional flavors and unique twists. The service was impeccable, and the staff were great at explaining each dish. The vibe is sophisticated but still really relaxed and welcoming. It's clear why this place is getting so much buzz. If you're looking for an unforgettable meal, this is the place to go. I highly recommend it!",3 months ago,en
Khao Soi Mae Sai,"Chiang Mai, Thailand",Noodles,0,4.5,5098,Thanthar Shwe,4,"Very good value of money.

Strong flavors, penetrate well into the chicken thigh. Loved the pickled garnishes. Drinks are delightful. We’ve had roselle juice and Thai black coffee.

We went there on a Tuesday. They open from 8 am and we arrived at 8:15. They shop is packed already but we didn’t have to wait as we got the last table. By the time we left, the line got quite long.

Family run shop, it is quite heart warming to watch they work together!",3 weeks ago,en
Khao Soi Mae Sai,"Chiang Mai, Thailand",Noodles,0,4.5,5098,Rewant Lokesh,5,"Best Khao Soi we have had on this trip to Cnx! Michelin rated authentic, small/open kitchen serving tons of tourists and locals with the tastiest khao soi. We had to wait for only 10 mins on a weekday at lunch time. Their buzzer system for cue management is pretty efficient.",a week ago,en
Khao Soi Mae Sai,"Chiang Mai, Thailand",Noodles,0,4.5,5098,Vova Kesler,5,"Khao Soi Maesai is, without a doubt, one of the essential culinary stops in Chiang Mai. Their version of the Northern Thai curry noodle soup is famously rich and perfectly balanced. The broth is thick, creamy with coconut milk, and boasts a wonderfully deep, complex curry flavor with a satisfying hint of spice. I highly recommend the Beef Khao Soi; the meat is incredibly tender, practically falling apart into the decadent soup. The contrast of the soft boiled noodles beneath the crispy nest of fried noodles on top is pure perfection. It's easy to see why this spot consistently earns a Michelin Bib Gourmand—it’s an authentic, unforgettable taste of Lanna cuisine. Go early to avoid the inevitable queue!",a month ago,en
Khao Soi Mae Sai,"Chiang Mai, Thailand",Noodles,0,4.5,5098,Polysemous,5,"I went there for breakfast to avoid the lunch rush and it turned out to be a great choice. I ordered the Khao Soi with pork and a traditional Thai milk tea—both were excellent. The curry broth was rich and flavorful, with just the right amount of spice. The noodles had a perfect, firm texture, and the pork was tender and well-seasoned. Definitely worth a visit if you’re a fan of Northern Thai cuisine!",4 months ago,en
Khao Soi Mae Sai,"Chiang Mai, Thailand",Noodles,0,4.5,5098,Caron c,5,"I ordered takeout at 12:30 and only had to wait about five minutes. I noticed they have a standard workflow for preparing khao soi.

the owner seemed a bit impatient while taking my order. As for the food, the mild khao soi soup was easy for foreigners to eat and overall it tasted good.",a month ago,en
Khun Thip's Satay,"Phang-Nga, Thailand",Street Food,0,4.4,665,Kasemsan Predaboon,5,"Amazing local Satay restaurant!
Strongly recommend to order bread along with the satay then dips them to source! The heavens touch 😂",3 months ago,en
Khun Thip's Satay,"Phang-Nga, Thailand",Street Food,0,4.4,665,darrenb3,5,"Very tasty satays! One of the famous restaurants in Phang Nga, it's well worth a visit if you are in the area. All the satays are great, but do try the prawn satays, they are something else!",3 years ago,en
Khun Thip's Satay,"Phang-Nga, Thailand",Street Food,0,4.4,665,Bob Larkin,4,"It's on the side of the road in Phang-na town. Great satay. Not expensive. Great peanut sauce, stop there for a good snack or satay meal. Cost about 400 baht for 5 of us",5 years ago,en
Khun Thip's Satay,"Phang-Nga, Thailand",Street Food,0,4.4,665,Wayndering,3,"It’s all about the satay here—and nothing else. Devotees of satay in Malaysia and Singapore may walk away underwhelmed, but if you’re in Phang Nga and hankering for some, this is THE place to go.",a month ago,en
Khun Thip's Satay,"Phang-Nga, Thailand",Street Food,0,4.4,665,Kendra,5,Fantastic satay -- especially the pork and shrimp. Loved the peanut sauce and fresh salad. Speedy and courteous service.,4 years ago,en
Nai Ngieb,"Nakhon Pathom, Thailand",Noodles,0,4.2,2598,Chesper-Joghne Pang,5,"[There's another fish ball noodles restaurant of the same name in the Phra Nakhon area (Grand Palace) that Grab took me to.  It wss not the correct one.]

Nai Ngieb Noodles restaurant is actually situated about 30 km, next to a highway, outside of central BKK. And, approx. 40 mins Grab car ride without any traffic from Silom.

There are outside sheltered non-air-conditioned, and inner enclosed air-conditioned, restaurant seating areas.  Although sheltered, the non-air-conditioned area was right next to the extremely noisy highway, and was too hot and stuffy for me.

Being 1 person, I couldn't have everything on the menu, so I ordered the Nai Ngieb quintessential: the fish balls, fish cake, fish dumplings, shrimp dumplings and crispy salmon skin.  And, I opted for the pinky Yen Ta Fo style of preparation.

Everything tasted nice and was cooked well.  Although the food itself didn't disappoint, it wasn't as mind-blowing as I had hoped... 😏 Bring Singaporean, I am still more accustomed to and prefer Singapore's version of fish balls and fish ball noodles...

Prices are definitely on the higher side compared to other vendors in Thailand.

However, the Nai Ngieb Coffee is amazing! 👍👍👍 I had 2... 😂

I couldn't help but compare Nai Ngieb Fish Noodle to the Original Chula Hakka Noodle (Banthat Thong area) that I discovered recently.  I was more impressed with the latter though, because it felt more traditionally Thai.

Unfortunately, although good, Nai Ngieb Noodle did not wow me enough to entice me to travel 30 km from BKK city centre to have another bowl of their noodles and such when I am next back in BKK.

Thank u for a great experience, Nai Ngieb!",5 months ago,en
Nai Ngieb,"Nakhon Pathom, Thailand",Noodles,0,4.2,2598,Harry Tran,5,a worth visiting restaurant for your Phutthamonthon trip (just opposite). Many dishes from fish. Noodles + sauce are tasty.,a week ago,en
Nai Ngieb,"Nakhon Pathom, Thailand",Noodles,0,4.2,2598,Pupae Zuza,4,"Delicious Guarantee by Michelin guides 3 years. Please try very delicious, first-time I'm impressed. Fish noodles, fish ball, fish dumplings very delicious *** recommended. There've dim-sum and variety drinks menus. There've both the air conditioner room not changing and open air. Peach back tea was good taste. Good restaurant, good service and resonable price.",2 years ago,en
Nai Ngieb,"Nakhon Pathom, Thailand",Noodles,0,4.2,2598,apiwatbob,4,"All the fish menus are delicious and freshly made. I recommend the fish noodle. Their soup has a great aroma with well-balance taste.

Surprisingly their coffee also very good! Dim sum also not that bad. Really deserves the Michelin award, however, considered pricy for the portion served.",4 years ago,en
Nai Ngieb,"Nakhon Pathom, Thailand",Noodles,0,4.2,2598,Sendi Widjaja,4,"Pretty good Chinese/Thai fish ball noodle soup. You can choose different type of noodles and three different soup base: original, yentafo, and tomyum.

The restaurant is clean and air conditioned. Friendly staff and quick services. Their prices are high though compared to other similar restaurants.",a year ago,en
K. Panich,"Bangkok, Thailand",Street Food,0,4.4,2402,Johnsen Oliva,5,"Easily one of the best Michelin-starred spots in Bangkok. They really do have the best mango sticky rice, no question.

K. Panich has been around since 1932, and you can taste the tradition in every bite. The sticky rice is perfectly cooked, the mangoes are sweet, and the coconut cream ties it all together in a way that makes every other version feel second best.

The shop is located in Bangkok’s Old Town, about an 18–20 minute walk from Tha Tian Pier and Wat Pho. If you decide to dine in, they’ll give you a small slip of paper as your ticket, which you hand over once your order is ready. The seating area is across the street and shares a space with a milk tea shop, so you can also enjoy a drink with your dessert.

If you’re in Bangkok and looking for the ultimate mango sticky rice experience, K. Panich is the place to go.",a month ago,en
K. Panich,"Bangkok, Thailand",Street Food,0,4.4,2402,Mike Maha-Su,3,"This type of mango is almost perfect — a great balance of sweet and sour, just the way I like it. The restaurant is famous for its perfectly made sweet sticky rice, and it truly lives up to the reputation. If you’re in Bangkok, this is definitely worth trying. A bit pricey with a small portion for locals, but an excellent example of top-quality mango and sticky rice!",a week ago,en
K. Panich,"Bangkok, Thailand",Street Food,0,4.4,2402,Mdw,5,"K. Panich – Legendary Mango Sticky Rice
This place is an institution in Bangkok and famous for good reason. The sticky rice is perfectly cooked, soft and fragrant, and the mango is always ripe and sweet. The coconut cream topping balances everything beautifully. It’s a simple dish, but here it reaches another level. Don’t expect fancy décor – it’s all about the flavor and tradition. A must-try if you want to taste the best mango sticky rice in the city.",a month ago,en
K. Panich,"Bangkok, Thailand",Street Food,0,4.4,2402,Maarten en Bauke Vdd Vdl,5,"Alot had been said but I guess the proof is in the pudding so to speak. We went there outside of mango season and the other mango sticky rice's  we had all had noticeably off-season mangos. But K. panich managed to find some ripe, soft and juicy mangos to serve alongside rice that was cooked just right with some salt and mungbeans. At 130 baht at time of writing not the cheapest but worth the trip",a week ago,en
K. Panich,"Bangkok, Thailand",Street Food,0,4.4,2402,Benjamin David,5,"Had passed by twice during my stay as I was in the neighborhood and it was exceptionally good Sticky Rice. I don't personally think you should travel exclusively for this dish (though the area has many food finds so I think you'll end up here anyway) but I do think it's a standout version of this dish well deserving of the Bib Gourmand.

For me, the key to a mango sticky rice is how good the second half of that dish is, the Coconut sticky rice. This was one of my favorite versions of that. While sweet mangoes are a dime a dozen in Thailand, good sticky rice is often an afterthought. This is why I believe K Panich has gotten it's recognition. Very well done rice.

The fruit shakes here are also quite refreshing in the Bangkok heat",4 months ago,en
Blue Elephant,"Phuket, Thailand",Thai,0,4.6,2579,Nikita Singh,5,"From the moment we arrived, everything at Blue Elephant Phuket was absolutely perfect. We were warmly welcomed with a beautifully presented welcome soup and cocktail, which set the tone for an unforgettable evening.

Our host Erwin was simply amazing attentive, knowledgeable, and genuinely passionate about Thai cuisine and hospitality. He made us feel right at home and guided us through each course with enthusiasm and grace.

The presentation of every dish was stunning (the welcome plate was almost too beautiful to eat!), and the flavors were a perfect balance of tradition and creativity. The attention to detail  from the elegant table settings to the fresh ingredients  truly elevated the dining experience.

If you’re visiting Phuket and want to experience authentic Thai fine dining with world-class service, Blue Elephant is an absolute must. Thank you to Erwin and the entire team for making our evening so memorable!",3 weeks ago,en
Blue Elephant,"Phuket, Thailand",Thai,0,4.6,2579,Abhijeet Choudhary,5,"We had a wonderful dining experience at Blue Elephant Restaurant. The ambience was elegant yet welcoming, and the food was simply outstanding—flavors that truly stood out and made the evening special.
A special mention to our host, Pathomrat, who made our visit exceptional. From the moment we arrived, Pathomrat greeted us with warmth and ensured we felt comfortable throughout our meal. Their attentiveness, knowledge of the menu, and genuine hospitality added so much to the overall experience.
Highly recommend this place for anyone looking for amazing food, beautiful surroundings, and service that makes you feel truly valued.",a month ago,en
Blue Elephant,"Phuket, Thailand",Thai,0,4.6,2579,John Williams,5,The amazing food and the superior service demonstrates why the Blue Elephant Restaurant is a Michelin Star and has received numerous awards. I had the sea bass and it was excellent. Compliments to the chef! Jane and her staff provided fantastic service to include recommendations. I encourage Jane and her staff to open a Blue Elephant Restaurant in California while bringing the same quality and service found in Thailand. Thank you to the Blue Elephant Restaurant for a memorable experience.,in the last week,en
Blue Elephant,"Phuket, Thailand",Thai,0,4.6,2579,sascha,5,"Delightful and charming staff who were entertaining and kind. Thoroughly enjoyed talking with them and the environment they created - Namcha and Star were really stood out.

The food served was delicious and the portion size was hUGE - taste was flavourful and well balanced. Drinks were unique and tasty also :)

The atmosphere was brilliant, we went at night and the outdoor premises were breathtaking. Went for a short stroll around after our meal.

Thank you to all the lovely staff who made our 4.5 year anniversary memorable haha.",a month ago,en
Blue Elephant,"Phuket, Thailand",Thai,0,4.6,2579,Gustavo Mora,5,Jane and Namcha provided excellent service and were very welcoming. The food and drinks were amazing. If you are visiting Old Town Phuket this restaurant should be on your list.This is true Thai cuisine. They have a spice shop. Purchased several Curry Pastes. Can't wait to try them at home.,a week ago,en
"Elements, Inspired by Ciel Bleu","Bangkok, Thailand",French Contemporary,1,4.5,231,Alba Forteza López,5,"Without a doubt, a very special place to return to. I went on a friend’s recommendation and it couldn’t have been a better experience. Everything stood out: the location, the service from all the staff, and especially Chef Gerard Villaret. Thanks to him, I enjoyed one of my best gastronomic experiences. An admirable professional who puts all his passion and expertise into every dish. I truly hope to return to Bangkok and experience it again.",2 months ago,en
"Elements, Inspired by Ciel Bleu","Bangkok, Thailand",French Contemporary,1,4.5,231,Dimitris Triantopoulos,5,Exceptional cuisine for finer taste pallets. The waiters were very helpful and explained everything they served to me. Bravo to the chef that orchestrated such a wonderful combination of flavours. Micheline star well deserved.,a month ago,en
"Elements, Inspired by Ciel Bleu","Bangkok, Thailand",French Contemporary,1,4.5,231,Krisana Varanyuwatana,5,"The Element at the Okura is one of the finest restaurants I’ve visited, seamlessly blending French and Japanese culinary artistry. Every dish is beautifully crafted and presented, exceeding expectations with its refined flavors and impeccable presentations.

The ingredients are top-tier, thoughtfully selected to enhance each dish, with skilled chefs elevating flavors to perfection. The staff is well-trained and attentive, delivering a service experience truly worthy of its Michelin status.

Though portions may appear small, they somehow always provide just the right level of satisfaction. The refillable bread selections are an absolute treat—enjoyable before, during, and after the meal, especially when paired with the housemade compound butter.

For special occasions, The Element never disappoints, offering an experience that is both elegant and memorable.",4 months ago,en
"Elements, Inspired by Ciel Bleu","Bangkok, Thailand",French Contemporary,1,4.5,231,Mohammad Farran,5,"An exceptional dining experience at Elements, Inspired by Ciel Bleu. Every dish was cooked to perfection by an amazing chef, beautifully presented with incredible flavors. The sommelier was outstanding, and the service was flawless from start to finish. The open kitchen adds to the perfect ambience—elegant yet warm. Truly a Michelin-star-worthy restaurant in Thailand. I will definitely return!",4 months ago,en
"Elements, Inspired by Ciel Bleu","Bangkok, Thailand",French Contemporary,1,4.5,231,Zee Kin Yeong,5,"Stayed at the Okura Hotel on a friend's recommendation and discovered this well reviewed restaurant. Managed to get a table for dinner. The food was excellent, as was the service. I particularly liked the chicken. It was done succulent and the stuffing under the skin had the same texture, such that if you didn't pay attention, you may not even have noticed the stuffing. The uni pasta and fish dishes were well executed, but the other standout dish was the foie gras. The combination of ingredients and sauce lifted the dish. Truly fabulous. Oh, and there was also dessert.",2 months ago,en
Pa Ting (Don Sak),"Surat Thani, Thailand",Seafood,0,4.2,947,Mei Yong,4,"We were driving to the pier and a friend recommended this restaurant which faces the sea. The sea breeze was really pleasant. The food that we ordered didn’t take long to be served. We had steamed fish, grilled river prawns which is big, seafood salad, crab omelette. All the seafood were really fresh and it was very nice to be in the ambiance.",3 months ago,en
Pa Ting (Don Sak),"Surat Thani, Thailand",Seafood,0,4.2,947,Hanh M. Nguyen,5,"Definitely recommending this place to anyone.
Food is delicious and comes in big portion. Their dried-fish plate is so delicious. I bought it home.

Staffs are welcoming, non-english speaking yet helpful. View is amazing (beside the right side neighbor with all the trashes and cute dogs).",a year ago,en
Pa Ting (Don Sak),"Surat Thani, Thailand",Seafood,0,4.2,947,DANIEL PHITAKKUMPHON,5,"This is not my first time
So I would like to confirm the mouth watering here!
———
Two years ago I was suggested by some friends who is local in Suratthani for this restaurant
On that time I called to restaurant but the owner rejected me and she said she wouldn’t sale today. BUT RESTAURANT IS OPEN!

I decided to drive here and found out that.
LEGENDARY IS REAL!

You’ll found authentic local recipes
It’s name may like any other Thai restaurant, but the taste is never agree more!

This is BEST THAI RESTAURANT in Suratthani for me!

The food is fresh, tasty and balance.
For both Thai and Foreigners you will enjoy the real real real real ! Authentic of southern food

This is what Southern Thai Food Taste should be !",3 years ago,en
Pa Ting (Don Sak),"Surat Thani, Thailand",Seafood,0,4.2,947,Lanla Lanla,5,"Best local food that you must try, everything I order it’s so delicious 🤤",7 months ago,en
Pa Ting (Don Sak),"Surat Thani, Thailand",Seafood,0,4.2,947,Gerhard Weber,5,If you a SEAFOOD lover don't miss this place. Situated on the Don Sak River running out to sea and the fishing boat harbour. The Quality of seafood is excellent. Come enjoy the food and the view. Easy to find. Google will get you there.  Don't miss it it's excellent.,5 years ago,en
Chomjan,"Ubon Ratchathani, Thailand",Thai,0,4.3,1577,David Ossie,5,"Quite a high end restaurant with a great outdoor seating area on the roof.
Good entertainment with a female singer, very helpful staff.
Although the food was delicious the sweet menu was very disappointing we ordered an ice cream which came in a cardboard container what you would expect in a 7 Eleven.
We paid ฿2,000 for 6 people.",4 months ago,en
Chomjan,"Ubon Ratchathani, Thailand",Thai,0,4.3,1577,Matrix Travels,5,"Wonderful place with nice ambience. Perfect for fine dine and special celebrations. Located close to moon river banks, Good view and relax sitting. Recommended place in ubon ratchathani",4 weeks ago,en
Chomjan,"Ubon Ratchathani, Thailand",Thai,0,4.3,1577,Lee Thomas (wanderer),5,"It is a wonderful restaurant by the river. The wine list was good, too. The food was normal but better for foreigners.",4 months ago,en
Chomjan,"Ubon Ratchathani, Thailand",Thai,0,4.3,1577,Oliver K,5,"5 stars for this restaurant on the Mun River.
There is a huge terrace with a beautiful view over the river. The menu is very complete with all sorts of dishes from fish to meat, Thai soups, tasty and genuine...
At night, there is a live band for the animation.",a year ago,en
Chomjan,"Ubon Ratchathani, Thailand",Thai,0,4.3,1577,Ang,1,"Huge boat themed restaurant with various dining areas including rooftop, lakeside and bar setting, both with live performance

The issue is with the food

Were served ""frozen"" shashimi that was not properly thawed; can feel ice bits when put in the mouth. Horrifying!

The steak was too thin for the price and it's overcooked

Fried pork skin was not fresh and hardened

Really disappointing dining experience for such a nice set up",11 months ago,en
Samlor,"Bangkok, Thailand",Thai,0,4.3,474,Fiona,5,"Dinner with friends and had to book a month in advanced, restaurant was full on our day of visit. Overall a cosy fusion style restaurant. One thing to highlight is, to maintain their quality of food, they do not allow takeaways, which imo is an excellent trait.

Highly recommend their Sam Lor Omelette, fluffy and flavorful with flowing egg when cut. The moo ping style pork rib and fried rice were also our main highlight dishes of the night.",a week ago,en
Samlor,"Bangkok, Thailand",Thai,0,4.3,474,Kunal Datt,4,"Went here for dinner with a couple of friends, and we ended up ordering almost everything on the menu (as always). Overall, the food was really good—just note that dishes tend to be a bit on the spicy side, so let them know if your tolerance is low.

My favorites were the ceviche, Samlor omelette, and chicken cashew nut. The mystery fried rice is also a fun highlight—different each time, and both versions we tried were delicious. Even the morning glory, which I’m usually not a fan of, was surprisingly good.

We also ordered the beef tartare, pork jowl, bao, salted egg squid and tom yum—decent, but nothing particularly special. The wine list is quite nice and pairs well with the food.

The setting adds to the charm—an old Thai house with rustic, old-school decor, which gives the whole experience a cozy, authentic feel.

They do take reservations (recommended), and the restaurant has a great vibe for a relaxed Thai dinner in the old part of Bangkok.

Come hungry so you can try a variety of dishes—the menu is worth exploring.",a month ago,en
Samlor,"Bangkok, Thailand",Thai,0,4.3,474,BC C,3,"I’d been wanting to try Samlor, so I made a reservation. Even though I arrived late, they were kind enough to seat me at the bar. I ordered their signature dish — the egg was fluffy, but overall nothing remarkable. The prawn ceviche was refreshing and enjoyable. Overall, the place feels more tourist-oriented, and there wasn’t much to shout about.",2 weeks ago,en
Samlor,"Bangkok, Thailand",Thai,0,4.3,474,Ravisara L,4,"The restaurant’s décor is very charming, reminding of an old Thai-Chinese house, and the warm Thai hospitality makes the experience even more inviting. I enjoyed their special stir-fried vegetables, which were crunchy and flavorful, and the grilled tiger prawns were also delicious. For those who prefer a wetter style, the beef pad-Krapao is worth trying. However, the famous Samlor omelet was a bit too greasy and oily for my taste.",a month ago,en
Samlor,"Bangkok, Thailand",Thai,0,4.3,474,Eat with Josephine,5,"We scored a table right at opening - good thing too because every table had a ‘reserved’ sign.

We came for the viral Thai omelette but couldn’t resist ordering more. The prawn ceviche was incredibly fresh and bursting with flavour, and the wagyu tartare had that fiery Thai kick I secretly love.

But the star? That omelette. A genius mix of textures - part soufflé, part crispy fried egg, with a delicious lava-yolk centre. Absolute heaven. I’d come back to Bangkok just for this.

If you’re visiting, do yourself a favour and book ahead - this spot’s worth it.",a month ago,en
Philippe,"Bangkok, Thailand",French,0,4.4,465,sdelreg,5,"Having lunch at Philippe has been a Bangkok lunch tradition for us for about 20 years. We come to Bangkok about 2-3 times a year, and we always find time to have lunch during those visits. The food is very French and always excellent, and the quality has remained consistently excellent for all of the years that we have enjoyed having lunch there. The service is also excellent, with well-trained staff who always welcome us and are attentive throughout the meal. Philippe is usually at the restaurant, and he always takes time to come out of the kitchen and greet us and the other guests. That special touch is greatly appreciated.",2 weeks ago,en
Philippe,"Bangkok, Thailand",French,0,4.4,465,Saranya WRA,4,"We called in to book and just found out they’ve got a Michelin too! We ordered a la carte. The scallop with foie gras was absolutely delicious, loved it. The salad was fresh and tasty. Octopus was good as well, though it leaned a bit sweet for my personal taste if you have the whole dish. Service was excellent. Thai staff were attentive.",7 months ago,en
Philippe,"Bangkok, Thailand",French,0,4.4,465,Hanspeter Keller,5,"A French restaurant near Prom Phong area in Bangkok. All dishes made of excellent quality.
The service is friendly, helpful and very responsive.",4 months ago,en
Philippe,"Bangkok, Thailand",French,0,4.4,465,Ed Gradascevic,5,"I found myself in Bangkok for Christmas Day without a dinner reservation. I had passed Philippe many times in the past and decided to check and see if there was a possibility of getting a last minute seat. Waitstaff were gracious and it was Philippe himself that arranged for a table for me. I glanced through the extensive menu and settled for the prix fixe Christmas menu. I’m happy to say that this unplanned meal turned into a very satisfying and festive Christmas dinner. The food was excellent, the service was impeccable, and the overall ambience was enjoyed by the full house. Sometimes the special memories are the ones that occur randomly. Very highly recommended. I can see why this restaurant has a successfully pleased its patrons for over 20+ years!",10 months ago,en
Philippe,"Bangkok, Thailand",French,0,4.4,465,Sumol,5,"Authentic, classy and vintage ambience for your wonderful French dinner in Bangkok. The place is charming where you can plan for special occasion e.g. Birthday, anniversary, Valentine  or graduation. The restaurant is large enough for group of 8-10 persons.",a year ago,en
Khon Kaen Grilled Pork Neck,"Khon Kaen, Thailand",Street Food,0,4.5,346,กลิ้ง กลิ้ง,5,"Local food street, Michelin guide guaranteed 2025
Open in late night

Parking at road
Easy price

Taste: salty and spicy ( Not like bangkok : sweetness first)",8 months ago,en
Khon Kaen Grilled Pork Neck,"Khon Kaen, Thailand",Street Food,0,4.5,346,Cata,5,Amazing street food.  Order everything from the menu and you won't be disappointed.,5 months ago,en
Khon Kaen Grilled Pork Neck,"Khon Kaen, Thailand",Street Food,0,4.5,346,Pla Ontour,5,Delicious grilled pork neck and Larb Moo. 👍,5 months ago,en
Khon Kaen Grilled Pork Neck,"Khon Kaen, Thailand",Street Food,0,4.5,346,Wantana Prapaporn,3,"Local pork grilled restaurant. The location is in the CBD area. In the midnight time, there are many shop (mostly are restaurant) along this street. The menu focusing on E-San recipe such as Tom-Yam pork rib, Liver grilled and E-san salad. The price quite high while comparing with the quantity. Good taste. The vibes is local street food style. The parking is quite hard.",a year ago,en
